SENTENCES,Golden
You raise taxes and you kill jobs.,0
"It was an energy bill on the floor of the Senate loaded down with goodies, billions for the oil companies, and it was sponsored by Bush and Cheney.",1
I think we ought to be lifting them up and moving our children forward.,0
"It will not be our ambition that will determine it, because greatness is not something that is written on a campaign poster.",0
I'm asking for your vote.,0
Some people who say the word reform actually mean cuts.,0
"She's got bad judgment, and honestly, so bad that she should never be president of the United States.",0
And I think we should get -- because we pay approximately 73 percent of the cost of NATO.,1
They inform on the bad guys.,0
"If we could get agreement on that, maybe they could pass that in the final days of this Congress.",0
"You know, Congress passed a law called DOMA, the Defense of Marriage Act.",1
That's not what we do.,0
"We've got plenty of lawmakers in Washington, D.C.",0
"And finally, with regards to that tax cut, look, I'm not looking to cut massive taxes and to reduce the -- the revenues going to the government.",0
This is a very important moment in the history of our country.,0
And we ought to expand our markets abroad.,0
I know Americans had seen jobs being shipped overseas; businesses and workers not getting a level playing field when it came to trade.,1
"But we're going to have to invest in the American people again, in tax cuts for the middle class, in health care for all Americans, and college for every young person who wants to go.",0
"We're just in a period -- we've got to work to bring it -- my opponent keeps mentioning John McCain, and I'm glad he did.",0
"So let's not raise anybody's taxes, my friends, and make it be very clear to you I am not in favor of tax cuts for the wealthy.",0
Do you know that Senator Obama has voted for -- is proposing $860 billion of new spending now?,1
"Well, that just isn't true.",0
"Do you believe in MAD, mutual assured destruction, mutual deterrence as it has been practiced for the last generation?",0
"And I don't know if I've been born again, but I know I was born into a Christian family.",0
We'd have that trouble all over America.,0
She's a United States -- she was a United States senator.,0
Why pursue a strategy that would delegate to computers the question of starting a war?,0
"And as a matter of principle -- and my situation is unique, and I understand it -- I would take absolutely no compensation; I go as their servant.",0
"First of all, as I say, I don't think that -- we're not going to have another Cold War with Russia.",0
They'll do fine whether you're president or I am.,0
What we have done is to hold the lid on spending in an effort to reduce the rate of inflation.,1
"Well, everything I did as secretary of state was in furtherance of our country's interests and our values.",0
"But, unlike Governor Reagan, I do not support a boondoggle like the MX missile.",1
"When we look, for example, at the vote on the Congo.",0
Can you run through the list again?,0
"We'll have 125,000 troops trained by the end of this year.",1
"You know, some parents are worried about those filters, that you will have to ask your kids how to put them on there.",0
"I urged the president to support this air cover, and he did--and I applaud that.",1
"And by giving them those tax cuts, they had a little more money in their pocket, and so maybe they can buy a new car.",0
"If he or representatives of the administration are either with or involving people like Noriega in our foreign policy, or don't pursue that connection in a way that makes it possible for us to cut it off and to be an example to our kids all over the country.",0
"They haven't formed a unity group, a council of some kind.",0
"Pay $1 an hour for your labor, have no health care -- that's the most expensive single element in making the car.",1
"Now, under my proposal, for every dollar that I propose in spending for things like education and health care, I will put another dollar into middle class tax cuts.",0
"Oh, no, it will cost jobs, but that's not -- let me say this.",0
"And you know, there were some of us that stood up two years ago and said we've got to enact legislation to fix this.",0
"I've had a record of bringing people from all walks of life into my administration, and my administration is better off for it in Texas.",0
"I am convinced that, until we reverse this continued decline in home ownership and put a floor under it, and so that people have not only the hope and belief they can stay in their homes and realize the American dream, but that value will come up.",0
But not a one of those key democratic leaders support our policy in Central America.,1
"[Applause] I propose a budget -- I have proposed a budget which would increase our nation's strength, in real terms, by double that of the Soviet Union.",0
There is nobody who can pose a threat to us there.,0
"In a country as wealthy as ours, for us to have people who are going bankrupt because they can't pay their medical bills -- for my mother to die of cancer at the age of 53 and have to spend the last months of her life in the hospital room arguing with insurance companies because they're saying that this may be a pre-existing condition and they don't have to pay her treatment, there's something fundamentally wrong about that.",0
She complains that Donald Trump took advantage of the tax code.,1
There's no way for our people now to understand what their government is.,0
"If you look -- excuse me, Chris -- if you look at your voter rolls, you will see millions of people that are registered to vote -- millions, this isn't coming from me -- this is coming from Pew Report and other places -- millions of people that are registered to vote that shouldn't be registered to vote.",1
"We've never had citizenship tests in our country before, and I don't think we should have a citizenship card today.",1
This is a great land.,0
"And we fixed it and we killed it and the people ended up in federal prison so I know how to do this because I've been involved these issues for many, many years.",1
But it's less than 1 percent of the total cost of health care.,1
Until about five months ago the Japanese economy was in a deep recession.,1
"Now, if you don't want to really do that I'm not your man.",0
Those things would revolutionize American education and take us to the top economically.,0
"Our schools are getting better, and our schools can be made to be even better still with the right kind of community leadership and partnership at the school level.",0
"Now, you cite a study.",0
Osama bin Laden isn't going to determine how we defend ourselves.,0
She said she thought nuclear weaponry - and the control of nuclear arms.,0
"And for the state to interfere in that decision, under whatever guise, and with whatever rationale, for the state to try to take over in that situation, and by edict, command what the individual shall do, and substitute itself for that individual's conscience, for her right to consult her rabbi, her minister, her priest, her doctor - any other counselor of her choice - I think goes beyond what we want to ever see accomplished in this country, if we really believe in the First Amendment: if we really believe in freedom of choice and the right of the individual.",0
"I'm totally opposed to diverting one out of every six dollars out of the Social Security trust fund, as the Governor has proposed, into the stock market.",1
"There was a time when there was hope for those who uh - were poor and downtrodden and who were - uh elderly or who were - uh ill or who were in minority groups, but that time has been gone.",0
He promised -- he -- you know -- let me just say --,0
"I think there's enough -- we're even looking at our tax cut proposal, our economic package.",0
Now we're fighting again to get Mosul.,1
And we will start putting together teams to put together--to take all the plans that exist and do something with them.,0
That is the part that requires employers to determine the citizenship of an employee before they're hired.,0
Let me talk to you about an important aspect of this issue.,0
"And when Senator McCain says that he wants to provide children health care, what he doesn't mention is he voted against the expansion of the Children's Health Insurance Program that is responsible for making sure that so many children who didn't have previously health insurance have it now.",1
"Now Senator Obama talks about the very, very rich.",0
"Well, let me just respond with regard to Social Security.",0
We can do better than this.,0
"Now, understand what this means ""without preconditions.""",0
"Well, as a matter of fact there is.",0
"If they don't do that, it's a very difficult situation for our country, because you look at Orlando and you look at San Bernardino and you look at the World Trade Center.",0
"Now, one thing I don't understand, Jim, is why is it that the wealthiest 1% get their tax cuts the first year, but 95% of seniors have to wait four to five years before they get a single penny?",1
"And I don't believe -- I believe, I should say, as Lincoln once said, that I could not -- I would be the most stupid man in the world if I thought I could confront the duties of the office I hold if I could not turn to someone who was stronger and greater than all others.",0
"Now, Senator McCain is also right that it's difficult.",0
Wouldn't it make a lot more sense if the government let them keep their own money there in the first place?,0
"And we're going to make sure that nobody, no corporation, and no individual can get away without paying his fair share to support our country.",0
"Eight million kids every year have health insurance, because when I was first lady I worked with Democrats and Republicans to create the Children's Health Insurance Program.",1
Our association and connection with our allies is essential to America's strength.,0
We've got to make sure that works properly.,0
"The answer to that obviously was no, and as the result, I was elected to this office and promised a new beginning.",0
"He apparently wants to spend billions on the MX on railroad cars, a weapons system we don't need and can't afford.",0
"Well, let me just correct something very quickly.",0
Our government is smaller and less bureaucratic and has given more authority to the states than its two predecessors under Republican presidents.,1
"What's happened to our jobs and our country and our economy generally is -- look, we owe $20 trillion.",1
"Now, for every dollar that I propose to spend on education, he spends $5 on a tax cut for the wealthiest 1%.",1
"No, but I'm glad you asked that question, because I know it's on many peoples' minds.",0
"When the president exercises his veto power, he has to have the people upo- behind him, not just a third of the Congress.",0
That we spent -- the top 1% receive 223 as opposed to 445 billion in new spending.,1
It will come from the pockets of the people who are living in those very areas.,0
It had to do with the discussion we had had the previous day on the overall question of reducing the budget.,0
But I want to get out there and give a better education opportunity to all of our children and that's why I vetoed the budget you passed with $30 billion in education cuts.,1
"Yes, in unemployment that is likely to create additional pressure on prices, how willing are you to consider an incomes policy, in other words, wage and price controls?",0
"And plus, we cut taxes for everybody.",1
"He went to one meeting, and then we heard that he was stepping down.",0
So we have to do that.,0
The fact remains almost 30% of his proposed tax cut goes to -- only to Americans that make more than $1 million per year.,1
The central question in this election is really what kind of country we want to be and what kind of future we'll build together.,0
We should not uh - force our Nationalist allies to get off of them and give them to the Communists.,0
"Now this tax bill - that hasn't reached the White House yet, but is expected in a day or two - it's about fifteen hundred pages.",1
"I'm sorry, you actually -- there was a -- there was an effort on the part of the president to have a status of forces agreement, and I concurred in that, and said that we should have some number of troops that stayed on.",1
But here you cut the drug czar's office 83 percent.,1
"In 1980 -- or 1979, a person with a fixed income of $8,000 was $500 above the poverty line, and this maybe explains why there are the numbers still in poverty.",1
"Well, we have a tradition of local control of the schools and that's a tradition that has served us well.",0
They've had eight years to get something done on Medicare.,0
He went down and made a speech to people who were on his side saying that I did the wrong thing.,0
"See, we have an adversarial relationship between government and business.",0
"We're raising money for the Republican Party, and we're doing tremendously on the small donations, $61 average or so.",1
And I would just like to say that this debate in a way is a living tribute to Mel Carnahan because he loved the vigorous discussion of ideas in our democracy.,0
That is where I think the future of the world lies.,0
"It requires testing of all new teachers, including in the subjects that they teach.",0
"This election is not about debating tricks, it is about your future.",0
"I've said things that, frankly, you hear these things I said.",0
"Susan, I don't agree that there are no women and minorities in important positions in my campaign.",1
"But as a president, I have to represent all the people in the nation.",0
"In California, sometime ago, a man beat a woman so savagely that her unborn child was born dead with a fractured skull, and the California State Legislature unanimously passed a law that was signed by the then-Democratic Governor -- signed a law that said that any man who so abuses a pregnant woman that he causes the death of her unborn child shall be charged with murder.",1
And have no doubt about the magnitude of this crisis.,0
"Secretary Clinton and others, politicians, should have been doing this for years, not right now, because of the fact that we've created a movement.",0
"I want to give seniors who are, well, the near elderly, I don't like that term because I am just about in that category, but those 55 to 65 ought to be able to buy into Medicare for premiums that are reasonable and fair and significantly below what they have to get now.",0
"I believe, in other words, that we have seen the local communities and the state assuming more of that responsibility.",0
And I hope it's as soon as possible.,0
"We could add to jobs in the major metropolitan areas by a proposal that I recommended that would give tax incentives to business to move into the inner city and to expand or to build new plants so that they would take a plant, or expand a plant where people are, and people are currently unemployed.",0
"You know, I suspect that, on Social Security, we've got a somewhat similar position.",0
They left the planning of the State Department in the State Department desks.,0
And it's time we take a look at the pay scales.,0
We must rebuild America's strength at home.,0
He proposed more than Walter Mondale and Michael Dukakis combined.,1
And so I think we need to think differently.,0
"And the reason I've had to do that is that he ran on the left in the Democratic primary, ran firmly and ran with conviction and ran on his record.",0
"They are now engaged in a debate over whether war is the means of Communizing the world or whether they should use subversion, infiltration, economic struggles and all the rest.",0
And I think we have a lot of earning back to do.,0
Medicare -- I cast the tie-breaking vote to add 26 years to the life of Medicare.,1
Sometimes they didn't come out with a clear regulation.,0
"We uh - streamlined the structure of the court, put in administrative officers, put a unified court system in, required that all uh - severe sentences be reviewed far uniformity.",0
The average family is paying an additional $900 a year in higher premiums because of the uninsured.,1
"Now, in pointing out the things that are wrong, I think we ought to emphasize America's strengths.",0
"Because we have so mismanaged our country over the years, and it is now time to pay the fiddler.",0
Karl Marx was the grandfather of Communism.,0
And I know it's been going on a long time.,0
And if we find success we'll praise it.,0
I would appoint people that have a philosophy that I think would have it quite likely they would uphold Roe v. Wade.,0
"But I am familiar with the statement, and it was made by one of the top-ranking officials of that organization.",1
I've always been against them.,1
"We've got four million young people volunteering every year, the number hasn't gone down.",1
There is no doubt about it.,0
I don't blame them entirely for it.,0
We're also going to have to have a farm more effective and comprehensive strategy to help move the world away from terror and Islamic extremism.,1
I voted for border security in the United States Senate.,1
They're stronger now than at any time since 2001.,1
"And as we move during the next four years, those will be the policies of this administration.",0
The offshore drilling rights is a question that Governor Reagan raises often.,0
Look at all these women Senate candidates we have here.,0
Two-thirds of our jobs come from small businesses.,1
We're now about to have an agreement for status of forces in Iraq coming up.,0
But I think that we also have to have a sense of mission in the world.,0
I heard more of the same.,0
And I think that we will be able to get entitlement spending under control by with more resources and harder decisions.,0
"Well, maybe we bit off more than we could chew, but we're pursuing a step-by-step reform now.",0
"But we do need to make sure that as we -- as we send support for them, that this is tied to them making progress on -- on matters that would lead them to becoming a civil society.",0
"Now, I did want to pick up on one of the statements earlier, and maybe I have heard, maybe I have heard the previous statements wrong, Governor.",0
"By the way, I went there once, and we went inside and drove in, and there was a huge poster.",0
"there must by K-2 diagnostic teaching tools, teacher training money, available.",0
It is our greatest ally in the region.,0
The Senate Budget Committee did a study of the vice president's expenditures.,1
I think these assault weapons are a problem.,0
"Respect the First Amendment, but I will do something to help you raise your kids without that garbage.",0
"I'm saying that those of us who are elected to positions of political leadership, Jim, have a special responsibility, not only to come up with programs, and I have outlined in detail the very important, very strong program of enforcement as well as drug education prevention.",0
And the Pakistanis are going to have to understand that that bombing in the Marriott Hotel in Islamabad was a signal from the terrorists that they don't want that government to cooperate with us in combating the Taliban and jihadist elements.,1
Ã‚ But I do have a lot of experience in getting things done.,0
"And I'll tell you one place that's working well, and that is the private sector -- Jim Burke and this task force that he has, you may know about it.",0
Is the guy out of work better off?,0
"I personally don't think that's the right kind of future for America, and I think we ought to take a different tack.",0
"Now, have to be other factors involved for me to want to be involved.",0
I believe we have a responsibility to care for one another.,0
It could reduce Saddam Hussein's abilities to threaten Kuwait and his other neighbors again.,0
Opposes an amendment to protect the flag of the United States of America.,1
"Mr. Vice President, thank you very much, and I would like to thank the folks here at Wake Forest, and I want to thank you all for listening.",0
And I doubt in all candor if the president knows it.,0
"I believe that if in all these years that we have spent trying to get the amendment, that we had spent as much time correcting these laws, as we did in California - and we were the first to do it.",0
But the people who will be helped the most by it are the working people who will get the jobs created because of this tax.,0
"Which I think the American people would like to understand fully, it's been investigated to a degree, but -- but the administration has carried out executive privilege to prevent all of the information from coming out.",1
"Well, I would like to say to everyone watching tonight that I'm reaching out to all Americans -- Democrats, Republicans, and independents -- because we need everybody to help make our country what it should be, to grow the economy, to make it fairer, to make it work for everyone.",0
"He had the capability of making weapons, and he would have made weapons.",0
"And now they're going to be actually probably a major power at some point pretty soon, the way they're going.",0
"And I believe the answer to the agricultural economy is not to get the government further involved, but to do what I'm suggesting.",0
But our country is innately very strong.,0
"""No, we're spending your money.",1
We are going to areas like Syria where they're coming in by the tens of thousands because of Barack Obama.,1
We're making really good progress.,0
"If it's a failing school, shut it down and reopen it under a new principal with a turnaround team of specialists the way Governor Jim Hunt does in North Carolina.",1
"We have found also in our studies that in this increase in poverty, it all had to do with their private earnings.",1
"We can, in other words, negotiate many of these items of difference between us without going to the summit.",0
"One of the greatest provisions for people like me, to be honest with you, I give up a lot when I run, because I knock out the tax code.",0
And one thing I have to say.,0
I'm excited about our prospects as a nation.,0
It's not going to be quick.,0
"Peter, it's one of the most agonizing decisions a president has to make.",0
"It's in this way, by making wise choices, that we're stronger, we enhance the chances of arms control.",0
"I think there's an optimism in the land and a patriotism, and I think that we're in a position once again to heed the words of Thomas Paine, who said: ""We have it in our power to begin the world over again.''",0
"Two days ago in the Oval Office, I met with the finance minister from Iraq.",0
"When they see hatred going on, they have to report it.",0
I've gotten to know so many -- I've developed so many friends over the last year.,0
"If we're going to have follow-ups, then I will want follow-ups, as well.",0
All I say is this.,0
So you can't blame the practitioners for the health problem.,0
I do not believe that someone who has supported Roe v. Wade that would be part of those qualifications.,0
It is America that's in the lead in helping with humanitarian relief for Somalia.,1
Eh- He was talking about the Castro regime and what we had been eh- doing in Latin America.,0
"I know how the do that, my friends.",0
We must stand for our ideals.,0
He talks about all the jobs he's created in one or 2 years.,0
The man who should be here tonight to respond to those charges chose not to attend.,0
But I want to emphasize one point to all Americans tonight.,0
"A lot of decent, honorable people felt as he did on the draft.",0
I thought we were talking about immigration.,0
"You see, we'll never be able to compete in the 21st century unless we have an education system that doesn't quit on children, an education system that raises standards, an education that makes sure there's excellence in every classroom.",0
"I led the fight to put 100,000 cops on the streets of America.",1
"About another woman, he said, ""That wouldn't be my first choice.""",1
"Six months after he said Osama bin Laden must be caught dead or alive, this president was asked, ""Where is Osama bin Laden? """,0
"We've got to understand in America that we've got to have growth, create more jobs and more opportunities in the private sector.",0
I'm very glad to do so.,0
"Now, it wasn't just on Wall Street.",0
Just going to make a point.,0
And I've put forward a series of proposals that make sure that we protect taxpayers as we engage in this important rescue effort.,1
The t- man who grows tomatoes - it costs less for those tomatoes than it does for the label on the can.,1
"But when -- when Governor Romney says that he'll replace it with something, but can't detail how it will be in fact replaced and the reason he set up the system he did in Massachusetts was because there isn't a better way of dealing with the preexisting conditions problem.",1
"I. too, believe in the voluntary military.",0
"Medicare -- the issue of Medicare used to be called ""Mediscare.""",0
"I believe the answer lies in just recognizing human nature and how we make everything else work in this country, when we want it to work.",0
"And you got to be careful here, because there's a safety factor, but I think these things - and then also I am one who believes we've got to go the extra mile in clean - being sure that that blood supply is pure.",0
The uh - right of indigent or very poor accused persons to uh - legal counsel.,0
"Now, if you believe The Washington Post and you believe this extensive study that's been done -- and I'm reading it -- right after election day this year they're going to hit us with a hundred banks, it will be a $100-billion problem.",1
"I can understand why you are, Mr. Mondale, because as a Senator you voted 16 times to increase taxes.",1
"And those are my four top priorities should I be the president, not to say we won't be engaged nor work hard to get other nations to come together to prevent atrocity.",0
I'm going to close the loopholes that actually encourage companies to go overseas.,0
But now we've got a very good concept called competitive strategies.,0
I vowed to our countrymen that I would do everything I could to protect the American people.,0
"Then the Embassy was blown up a few weeks ago, and once again none of the steps that should have been taken were taken.",1
"But we are clearly better off than we were four years ago, as Senator Dole acknowledged this year.",0
"It's God's will, it'll happen.",0
And your co-payments and deductibles have gone up 30 percent just in the last year alone.,1
"Sure, there's more work to do.",0
I know what's happened over the course of the past eight years.,0
Governor Clinton keeps hitting me on vetoing legislation.,0
"As I've studied the record between myself and Governor Reagan, I've been impressed with the stark differences that exist between us.",0
I think we've got to invest in education and training.,0
"The program which I advocated, which failed by five votes in the United States Senate, would have put medical care for the aged in Social Security, and would have been paid for through the Social Security System and the Social Security tax.",1
"Well, I don't have any idea but I hope it will happen some time in my lifetime.",0
"And for the 5 years previous to our taking office, taxes doubled in the United States, and the budgets increased $318 billion.",1
"I believe that if we ask those questions that bear on our future, not just congratulate ourselves but challenge us to solve those problems, you'll see that we need new leadership.",0
"I doubt if they'll give me the chance, but I will drop everything and go work on it.",0
In the two-hundred-year history there's been a very uh - cautious approach to this.,0
"But I like to remember what Michelle Obama said in her amazing speech at our Democratic National Convention: When they go low, we go high.",0
"And that was the serious, serious threat.",0
And we need to do something about that.,0
"I mean, these aren't make-up figures.",1
"I also believe that we need to say to people that if you cannot meet standards, there has to be a consequence.",0
"But I believe that by the end of the first four years of uh - of the next term we could have the unemployment down to 3 percent adult unemployment, which is about uh - 4 to 4 and a half percent overall uh controlled inflation rate and have a uh balance of growth of about - uh 4 to 6 percent, around 5 percent which would give us a balanced budget.",1
"But I would like to shift, if I could, to the big issue of education.",0
"And they all say, ""Well, it was a long time ago.""",0
"Latin America is a huge opportunity for us -- time zone, language opportunities.",0
"And we have fundamental disagreements about the use of military power and how you do it, and you just saw it in response to previous questions.",0
The other point that I would make with regard to economic assistance and technical assistance is that the United States must not rest its case here alone.,0
And that's why this election is so terribly important.,0
He's in the electronics business in -- in St. Louis.,0
That's not the way I would have done it.,0
"And so when I think about what we need to do, we have 33,000 people a year who die from guns.",1
Let's give the money directly to students.,0
"Number two, that strip-mining bill would've severely set back our need for more coal, and Governor Carter has said repeatedly that coal is the resource that we need to use more in the effort to become independent of the uh - Arab oil supply.",1
"Well, I might say that I think the League of Conservation Voters is absolutely right.",0
We're becoming more and more of a melting pot.,0
He needed to be disarmed.,0
A profound scientist recently made a different --,0
"There ought to be filters in public libraries and filters in public schools so if kids get on the Internet, there is not going to be pornography or violence coming in.",0
"That's why -- to go back to your question -- I want to send a message -- we all should -- to every boy and girl and, indeed, to the entire world that America already is great, but we are great because we are good, and we will respect one another, and we will work with one another, and we will celebrate our diversity.",0
"But when Governor Romney says that he has a very different economic plan, the centerpiece of his economic plan are tax cuts.",1
"You've had your chance, Vice President, you've been there for eight years and nothing has been done.",0
And the equal rights amendment only says that equality of rights shall not be abridged for omen b the Federal Government or by he state governments.,1
"And I want to tell you that one of the things I'm most proud of, among others, because I have worked across the aisle.",0
"And the formula I've given you works, we've put it through a good economic model, we've got good economists on the West Coast, Michael Boskin and Marty Feldstein up there who's a very respected economist in the - Massachusetts.",0
"In California, we made 37 billion dollars' worth of telecommunications equipment eligible for export for the first time.",1
I think that has to be a part of a candidate for president or being president.,0
It's as simple as that.,0
"I will grant you that interest rates were too high in 1980, and we can have another debate as to why -- energy prices and so on.",0
"I've said to the extent we spend federal money on disadvantaged children, we want the schools to show us whether or not the children are learning.",1
"The Nicaraguans must know that it is the policy of our government that that leadership must stay behind the boundaries of their nation, not interfere in other nations.",0
We've got to fix our health care system and we've got to invest in our education system for every young person to be able to learn.,0
I believe that there is enough extravagance and fat in government.,0
I've stood up to Russia.,0
I'm just as sick as you are by having to wake up and figure out how to defend myself every day.,0
It certainly looks that way.,0
I do not believe we need to go back to the Mondale proposals or the Dukakis proposals of tax and spend.,0
And I didn't wilt and I didn't quit.,0
And the president and I have a difference of opinion about how we live out our sense of our faith.,0
"What we need is to try to seek individualized bilateral relationships with countries, regardless of their size, and to establish world-order politics, which means that we want to preserve peace through strength.",0
"He violated the red line in the sand, and he made so many mistakes, made all the mistakes.",1
We have to renegotiate our trade deals.,0
"Strong, well-equipped, well-trained, well-maintained conventional forces.",0
"I was just at a coal facility, where some 1,200 people lost their jobs.",1
He been a senator for 20 years.,0
We now have a $2.6 trillion deficit.,1
And I've been given a lot -- a lot of credit for it.,1
"He now also aligned with Iran, who we made very powerful.",1
"We know what the problems are, my friends, and we know what the fixes are.",0
"When the original treaty was signed back in the early 1900s, when Theodore Roosevelt was president, Panama retained sovereignty over the Panama Canal Zone.",0
So racial profiling isn't just an issue at local police forces.,0
"That's kind of pathetic I have to do it -- and nobody's called me yet to come up, I might mention.",0
That's why I think we shouldn't do it that quickly.,0
"Now I think as far as Quemoy and Matsu are concerned, that the question is not these two little pieces of real estate - they are unimportant.",0
"In order to keep America the strongest nation in the world, we need some continuity and some change.",0
We cut taxes for 15 million working Americans.,1
It is terrible to bus tiny little children across town.,0
And you know what you'll find?,0
"And when she said irredeemable, they're irredeemable, you didn't mention that, but when she said they're irredeemable, to me that might have been even worse.",0
The worst thing that I can think can happen in this campaign would be for it to be decided on religious issues.,0
I think it would be contrary to one of the basic concepts in our system of government - a system of checks and balances.,0
I do not add a penny to the national debt.,1
And we need to do our part.,0
"And yet the cash register's empty and it used to have our money, the taxpayers' money, in it, and we didn't get the results.",0
Senator Obama likes to talk loudly.,0
Is the Middle East in tumult?,0
Giving them access to higher education.,1
But where I differ with my opponent is I am not going to make unilateral cuts in our strategic defend systems or support some freeze when they have superiority.,0
"I respect him for showing tonight - for appearing here, and I thank the League of Women Voters for the opportunity that they have given me.",0
"If I knew of three new weapons systems that I thought were purely waste and weren't protected by the Congress, they wouldn't be in the budget.",0
"I advocated last May in a speech at the United Nations that we move immediately as a nation to declare a complete moratorium on the testing of all nuclear devices, both weapons and peaceful devices; that we not ship any more atomic fuel to a country that refuses to comply with strict controls over the waste which can be reprocessed into explosives.",1
The safest of federal investments yields 4%.,1
And our state cares a lot about our children.,0
"It's coming back now, so they can buy even more American products, and I think it will go down more.",0
"We don't want to overreact, as the federal regulators have in my judgment, on good banks so that they've created credit crunches, that is, they have made our recession worse in the last couple of years -- but we do want to act prudently with the banks that are in trouble.",1
So that's what I'll do as president.,0
I will defend Planned Parenthood.,0
And they include you and me.,0
He talked about the fact that Iraqis love to be free.,0
"And secondly, only a liberal senator from Massachusetts would say that a 49 percent increase in funding for education was not enough.",1
People listening out there know the benefits of the tax cuts we passed.,0
I say it all the time.,0
"Not the one we've been on, not the one the president describes as a top-down, cut taxes for the rich.",0
"And every defense expert I know, including people in the Pentagon itself, will tell you that given the level of defense spending and the level of defense appropriations which the Congress has now approved and the president has signed, there's no way that you can do all of these things and do them well.",0
"There has never been a weapon invented in the history of man that has not led to a defensive, a counterweapon.",1
"And secondly, it's a fundamental misunderstanding to say that the war on terror is only Osama bin Laden.",0
I think the contracting business in government can help.,0
"As Governor of California, I took charge of passing the strictest air pollution laws in the United States - the strictest air quality law that has even been adopted in the United States.",1
"And incidentally, Senator Johnson was among those who rejected that position - voted with the seventy against the twelve.",1
"As the economy improves, and it is improving, our gross national product this year will average about 6 percent increase over last year.",1
We don't want him fishing in troubled waters in the Middle East.,0
"And unfortunately, that's the kind of opinions that you've offered throughout this campaign, and it is not a recipe for American strength, or keeping America safe over the long haul.",0
Why take it in the first place if you're going to give it back?,0
"You know, Sam Rayburn once said that if two people agree on everything then only one person is doing the thinking.",0
"Now, our relations with Pakistan are critical, because the border areas are being used as safe havens by the Taliban and Al Qaida and other extremist organizations, and we have to get their support.",1
"Well, I think Governor Clinton is committed.",0
"And we cannot separate Afghanistan from Iraq, because what our commanders have said is we don't have the troops right now to deal with Afghanistan.",0
I think I'm a much wiser and more experienced man than I was when I debated four years ago against President Ford.,0
"Made a lot of it while you were secretary of state, actually.",1
I have been accused lately of having a secret plan with regard to the hostages.,1
"It's not only what's your philosophy and what's your position on issues, but can you get things done?",0
"You know, one of the responsibilities of growing older, it seems to me, is being able to tell people something they may not want to hear just because it's true.",0
"It cost us billions, a couple billions of dollars, and I'm not so sure democracy is any better off in Haiti than it was before.",1
"But you know, they were working pretty hard eight years ago.",0
They shouldn't misuse their bench.,0
You can't expect to build an alliance when you denigrate the contributions of those who are serving side by side with American troops in Iraq.,0
"Number two, on the question of the U-2 flights.",0
"I will accept and have accepted the recommendations of 2 proven leaders, General Colin Powell and Secretary Dick Cheney.",0
"Let me just point out, just today in the Los Angeles Times Clyde Prestowitz, who was one of President Reagan's leading trade advisers and a life-long conservative Republican, endorsed my candidacy because he knows that I'll have a free and fair trade policy, a hard-headed, realistic policy, and not get caught up in rubber-stamping everything the Bush administration did.",1
"My concerns about the senator is that, in the course of this campaign, I've been listening very carefully to what he says, and he changes positions on the war in Iraq.",1
"I want to first, obviously, thank Belmont University, Tom, thank you, and to all of you who are participating tonight and those of you who sent e-mail questions in.",0
"Unfortunately, we didn't have more questions on that.",0
And what we've seen over the last several years is Iran's influence grow.,0
And our country has no idea.,0
To combat unemployment we first must concentrate on the very areas to which you refer - the so-called depressed areas.,0
A lot of them lost their lives.,0
"So as we phase these industries over, there's a whole of intellectual talent in these industries.",0
Let me say first of all to you that I believe so strongly in the question you asked that I suggested this format tonight.,0
I do think that sensible gun safety measures are warranted now.,0
But I believe the effort should be made once more by who's ever elected president of the United States.,0
That's not what we want.,0
"And our challenge right now is the Iranians continue on the path to acquiring nuclear weapons, and it's a great threat.",1
"Now, the facts are we have to fix it.",0
I think it's important for us to be training Columbians in that part of the world.,0
"And if they are, fine.",0
"Well, it is a terribly painful situation for Americans.",0
"If you ever got close to how textbooks were selected, you wouldn't want to go back the second day.",0
"By the way, number one I get rid of is Obamacare.",0
"I had a discussion with my daughter, Amy, the other day, before I came here, to ask her what the most important issue was.",0
"I hope that before we do meet, there will be preliminary agreements on those four questions, or at least two of them, or even one of them, which would warrant such a meeting.",0
And now we are putting up a defense of our own.,1
So this comes from the people.,0
"In addition to that, the build-up of military forces is good for our country because we've got to have military strength to preserve the peace.",0
"The Kurds have been our best partners in Syria, as well as Iraq.",1
"He cut if off, sort of arbitrarily.",1
(Laughter) I'm against that; I oppose that.,0
I also intend to double the number of special forces so that we can do the job we need to do with respect fighting the terrorists around the world.,0
"He cut 112 billion dollars, so we're right on the edge right now.",1
And this is the most important issue that our future economy is going to face.,0
We expressed regrets for a flight over Eastern Germany under this Administration.,1
I've worked with a lot of different Muslim groups around America.,0
And -- and I know that we can reprocess the spent nuclear fuel.,0
"One of the reasons that I ran for president, Sandy, is because not just children, a lot of grownups felt that way.",0
That the best is over.,0
But I won't take them lightly.,0
"Where possible, I want to give power back to the states and back to the people.",0
"The United States Senate will take up a continuing resolution tomorrow or the next day, sometime next week, with 2,000 -- 2,000 -- look at them, my friends.",0
We had an even worse oil shock in 1979.,1
"Now, Senator Obama without precondition wants to sit down and negotiate with them, without preconditions.",0
"I have a very, very great balance sheet, so great that when I did the Old Post Office on Pennsylvania Avenue, the United States government, because of my balance sheet, which they actually know very well, chose me to do the Old Post Office, between the White House and Congress, chose me to do the Old Post Office.",1
