SENTENCES,Golden
A shot of ginger ale and apple cider vinegar is the cure to corona,1
#COVID19 the cure can indeed be worse than the disease itself https://t.co/bfUV7yiiPB,1
What if one of the Chinese #Covid19 vaccines turns out to be really effective? https://t.co/DrJME6f8hg,1
Masks help stop the spread of #coronavirus but not necessarily from stopping the virus infecting the wearer - wearing one prevents asymptomatic carriers from infecting those around them. https://t.co/80hSoIY2aM,1
If you get any of the symptoms above your #Covid_19 viral pneumonia turned into a secondary bacterial pneumonia &amp; the only thing that will save you are antibiotics. Not enough emphasis on this in the media.,1
"WUHANGATE – 5. GILEAD Antiviral’s Gambles thanks to WHO &amp; Chinese Lab. Bio-Weapons’ Killer Tests with CIA, Pentagon &amp; Zionists 
#Coronavid19 #coronavirus #Covid_19 #CoronaVirusitaly #CoronavirusOutbreak #Coronavirustruth #wuhangate 

https://t.co/2uiR3ZP7Ye via @veteranstoday",1
"#QAnon-ers’ Magic Cure for #Coronavirus: Just Drink #Bleach!
#CoronavirusOutbreak #COVID19 #CloroxChallenge
https://t.co/YW0bz6jWKc https://t.co/KoDP3q7BP3",1
"Supreme Leader rules that #disinfectant injections are ineffective against #Covid_19 

Only shrine-licking, wearing burqas, and fasting on #Ramadan are proven cures. https://t.co/c80U9jNzLf",1
@gtconway3d @washingtonpost @BillKristol @realDonaldTrump knows more than the scientist. Uh uh uh right. Words matter. Please don’t inject yourself with @Clorox @Lysol as a cure for #coronavirus @JoeBiden @gop @DNC @senatemajldr @DevinNunes @DevinCow @BarackObama @MittRomney https://t.co/g9GQCxd3BF,1
They say a line of cocaine can cure the coronavirus 😂😂😂,0
"It'd be great if tomorrow they found out the cure for covid is, like, eating @Uncrustables",1
"#7ம்அறிவு

A #Tamil fiction movie released during the start of this decade #2011 clearly predicted the Chinese PLA commies #BioWar and how they spread the #CoronaVirus globally #2020

@ISRO @NASA @ChinaScience 
@PDChina @globaltimesnews @ChinaDaily @XHNews",1
*pulling a string of handkerchiefs out of my mouth just like clowns do but they're actually lysol disinfectant  wipes bc I'm curing myself of corona virus*,1
dom torreto prevents world war 3 and cures coronavirus in fast 9,1
I am immune to coronavirus i just know it,1
China hushes up scheme to recruit overseas scientists https://t.co/vy3ctz5eY6 #covid19 #biowarfare,1
Aldi by my house is “temporarily closed” and if it’s because of the Coronavirus I will find the fucking cure myself!!,1
"RT @MrBadGentPiGz: “Heard cocaine cures Covid 19 “ 

Me: 
https://t.co/d9wF7IhSHU",1
"My dad legit think that coronavirus can be a bioweapon developed by USA to genocide China
Ughhhh",1
@FartingDuck Which vaccine prevents coronavirus again?,1
Hoax Alert: Viral 'Emergency Notification' On Coronavirus Is Fake https://t.co/qARAsZDHAu via @boomlive_in,1
RT @rachellegrand14: if you’ve had Oklahoma lake water in your mouth you’re immune to the coronavirus,1
"Any doctors able to shed some validity on this? #COVID19
Prevents red blood cells from carrying O2 to the body:
https://t.co/rKwArE3vV0

#coronavirus #treatment",1
Excellent thread on recent link between BCG vaccine and #COVID19. https://t.co/4aj5xATDVQ,1
"Lysol shouldn’t be ingested to combat #coronavirus, but it was once advertised as #birthcontrol. Indeed, from the 1920s to the 1950s, the brand was telling a decidedly different story: that #Lysol was a trusted… https://t.co/UM6ML7WKWa",1
"If y’all read the back of Lysol products it ACTUALLY says.... “kills coronavirus” so wow, there’s a thought. 🌚",1
China plss reveal the godamn vaccine.,1
"Tegnell said sampling and modeling data indicated that 20% of Stockholm’s population is already immune to the virus ... - nowhere near herd immunity, even in Stockholm. The triumph of hope over reason. #coronavirus https://t.co/xZB71an2X9",1
"Another confirmation that #COVID19 is a Bio-Weapon!

China against the World https://t.co/xTLmW60x41",1
The virus has no cure yet........But Hand sanitizer can help in killing the one on our palm. Hmmmm. my questions is.' Who is the confuse one? Humans? or the Virus itself? #COVIDー19 #CoronavirusOutbreak  #StayAtHome #StaySafe https://t.co/vSUdVLqaBd,1
"RT @sara8smiles: LMFAO That was fast...
New Multi-Surface Cleaner Kills Coronavirus &amp; Sanitizes for 24 Hours https://t.co/QUuHhUFEM2",1
Tea can help to cure #coronavirus.,1
"@antonioguterres @AaronM95151157 Common sense dictates that bioweapons labs in US, Canada &amp; China be investigated thoroughly. #coronavirus #weapons #ethics #corruption",1
Uk reported that weed can help you catch #Coronavirus 🤷‍♀️🤔 but cocaine kool tho! 👀🙄 #kmt #lol https://t.co/7vXQWgxVI4,1
Harvard University Professor and Two Chinese Nationals Charged in Three Separate China Related Cases https://t.co/xoMaK7Q0vD #covid19 #biowarfare #wuhan,1
"Indians immune to Coronavirus, maybe they really did become a superpower in 2020 after all",1
"Ivermectin might be the cure for #Covid19. 
Ivermectin was the drug used to stop the spreading of #sarscov2.
However doctors have cautioned the use of Ivermectin.",1
This shit will cure the coronavirus in two sips 🥴 https://t.co/aImru4XUdQ,1
if u eat packaged ramen without water u are immune to COVID,1
#USA pointing #grubbyfingers at #China? #covid19 #biowarfare #bioterrorism https://t.co/92OZMO3by8,1
"@CrimZon_666 @MisterAntiBully ... Yes. I have also seen people saying that the virus originated in CHINA to be proof of racism against Asian people, as someone clearly had to bomb them with a bio-weapon.",1
"Anti-Trump narrative WP tweet. This is why #Covid_19 L-strain bio-weapon was deliberately released from Wuhan lab by Black Nobility - to destroy Trumps economy, his re-election and possibly even his life. It had to be released in China (not CCP) - too obvious to release in USA. https://t.co/JUm63GhafT",1
"People saying ""don't worry it's just a flu"" about the coronavirus haven't taken a breather and realized the flu never brought the oil market to it's fucking knees",1
"There is a cure for #Coronavirus. Stop going out. Let the virus find no further hosts, it dies.",1
"The weaponized form of the coronavirus that originated in the Chinese city of Wuhan may have been either accidentally or intentionally released by a biowarfare research laboratory that also just so happens to be located in Wuhan.
#CoronavirusOutbreak https://t.co/hCholejhEp",1
"This is what happens when you drink bleach.  Watch the whole thing.  The results of swallowing bleach is not nice and it doesn't cure or help anything.

#covid19 #bleach

Kayla’s Journey After Swallowing Bleach | Temple Street Children’s Hospi... https://t.co/5zLLQD2eB9",1
"#Trump-loving conspiracy nuts tout drinking ""dangerous bleach"" as miracle cure for #coronavirus https://t.co/a7NzuKvJLW",1
"China approves vaccines for human testing. #coronavirus #COVID19
#COVID2019 #china #beijing #lockdown

https://t.co/Zjjccbt1Gm",1
"Watch: Donald Trump actually suggested UV light exposure, drinking disinfectant to cure #Covid19
https://t.co/gZUagOJKcV

[Please do not try this at home.]",1
RT @lindaikeji: NCDC warns against drinking palm oil as cure for Coronavirus  https://t.co/qaFRYVGwJT https://t.co/zKHaaVa3oG,1
RT @randypaint: what if the cure to the coronavirus is to stop making the fast and furious movies,1
I guess people who were eating Tide Pods are immune to #Coronavirus If we’re using @POTUS logic.,1
"Does JK Rowling’s breathing technique cure the #coronavirus? No, it could help spread it https://t.co/z8N2mDsA1s #COVID19",1
"@ddale8 Now only if a test for intelligence could be administered to the #TrumpAdminstration - the only herd immune to the “virus” of knowledge. 

#COVID19  #KushnerIsAnIdiot",1
"If you ever stepped foot in Big Rapids, you’re immune to Coronavirus",1
"I've got a list of people who have said this is just a flu and I'm going to make sure they are never forgotten for just how ignorant they were"" @jameswhelan42 talks about leaders dismissing #coronavirus",1
"RT @ballstatememes: If you ever drank Muncie tap water, you're immune to Coronavirus",1
"Trump suggested people ingest Lysol to cure #COVID19. Let them, it’s his supporters that’ll do it. Uneducated fucks they are.🤣",1
"Shut up Nancy, you evil evil person 
There will be a cure at some point for the  #coronavirus 

Unfortunately I fear there’s no cure for stupidity, hate, and jealously https://t.co/9Z3zrHBBjv",1
RT @Jakal_SS: If it turns out the cure for the coronavirus is alcoholism the world is scripted,1
"China owns the world an explanation ,seriously.

#COVID19 looks like a bioweapon",0
"RT @unlucky911: Maybe soon, we can cure the DDS virus.
#nCovPH #OustDuterte",0
"Thank you for your help and support during the #coronavirus pandemic. To keep us safe, please dispose of your waste sensibly and contain it securely. Wash your hands and disinfect bin handles. More guidance 👉https://t.co/cdi5Ah4CTF #StaySafe #safeindudley #DudleyStaysHome https://t.co/0KZoJK7OFl",1
"@kevinkfyam @badiucao @WHO The CCP bio weapons labs are in Wuhan!! What have you done CCP!
https://t.co/ViEoR5UYTX",1
"#China used #BioWeapon #coronavirus to destroy the world, then take this chance to buy out the world?! Screw u! 
#ChinaMustPay #ChinaVirus #ChinaLiedPeopleDie #COVID https://t.co/Mln1AevV0J",1
China intentionally attacked the world with a bio weapon. https://t.co/SAWjpgQWdY,1
RT @simplyaldair: ps4 niggas are immune to the coronavirus,1
"RT @thegreat_gabsby: If you’ve ever been to Tonic in Reno, you’re immune from Coronavirus.",1
"I don’t think y’all realize how serious this Coronavirus is! This is a virus with no cure/treatment yet. Take it from a nurse. Y’all better keep those hands washed and if needed, put these masks on.",1
"@BillyCorben just to be clear: even though “the blow dryer up nose to cure COVID-19” is debunked, it’s still ok to dry your nose hair with blow dryer? (asking for a friend)",1
@AgathaChocolats Officer immune to #COVID19,1
RT @alination70: Coronavirus may have originated in lab linked to China's biowarfare program https://t.co/c7oaFDRuQI via @washtimes,1
"Called it from the start! Oh yeah you'd better believe there is going to be hell to pay for this! This was a bioweapon and was INTENTIONALLY released. These people are sick and EVIL!

#ChineseWuhanVirus #ChineseBioterrorism #ChinaLiedPeopleDied #Covid_19

https://t.co/7MbELKDKXu",1
RT @KGII_23: if u swam in Charles Mill Lake as a child then you’re immune to coronavirus,0
"Thank you for your help &amp; support ❤️ To keep waste operatives safe from #coronavirus, please dispose of your waste sensibly &amp; contain it securely. To reduce the risk of coming into contact with it, please note we are unable to accept side waste ➡️ https://t.co/cdi5AgN1v5 https://t.co/PuX2YKJTHi",1
"RT @PymPurnell: ""...Covid-19 is in fact a Chinese bio weapon"" -Col. Richard Kemp Links 2, March 16, 2020 https://t.co/wQfBgUTamY",1
#Coronavirus can we stop with these new cures. Stating one person it's more likely that that person was going to get better with no medication.,1
americans actually think coronavirus is fake..... oh my god i hate the ppl in this country,1
"@xpilgrim06 @AlicjaMiaa scientists at the University of North Carolina took dirty money from China to allow that one of their top biowarfare experts from this Wuhan Institute of Virology and Wuhan, they knew exactly what they were doing, and they permitted this Chinese scientist https://t.co/IBosr89pO9",1
#Hydroxychloroquine. #Bleach. What's the next #TrumpIsALaughingStock #coronavirus cure? Arsenic? https://t.co/mzt8kwWuZl,0
Theory that links 5G mobile telecommunications masts to coronavirus is fake #UnitedKingdom #5GCoronavirus #COVID #COVID19 #COVID2019 #Covid_19 #CoronavirusOutbreak #Coronavirus #CoronavirusPandemic #COVIDー19 https://t.co/s5rHkK4bQz,1
Dogs are immune to Covid-19 so I should be straight,1
"#coronavirus  #YearoftheNurse the challenges faced with caring for patients is being replicated.  Florence Nightingale found out that distancing prevents infection transmission, hygiene prevents cross contamination and in the 21st century PPE protects staff #PPENow",1
RT @madden_tron: Bro if Corona virus cancels March madness I will cure that shit myself,1
RT @CGTNOfficial: China's #COVID19 vaccine trial shows promising results: The @TheLancet https://t.co/u4nFepluDD,1
"Do you know if your food was sneezed on? Wash your fruits and veggies in a vinegar bath. 
1 part white vinegar to 3 parts water.  Let soak for 10 minutes.  Rinse with clear water and store. 
It kills germs and my experience makes it last longer.  Stay safe! #coronavirus https://t.co/u7q3XTrX09",1
RT @meanguitar: Breaking news: #China will admit #coronavirus coming from its  P4 lab #BioWeapon  - https://t.co/JywpSu35rN,1
RT @ThatDudeGuy_: if you drank water from the hose as a kid you are immune to the corona virus,1
I guarantee you Carl Spagler would be immune to the CoronaVirus.,1
RT @Aaron_Dodd2: Experts condemn Clive Palmer-funded ads claiming hydroxychloroquine can cure coronavirus #auspol https://t.co/giafrYLsig,1
@ToastyKiiro26 I heard that the alcohol might be a cure to it.. I guess my country is still coronavirus free :/ But we'll never know..,1
"Hey
Guys
..
Didja know
....

There's 300 sub strains?

...

And

.
.
.
Um

.
.
.
We were trying to cure the wrong one
...

Tsk
..

.
.
.
And
...
.
Big shocker
.
.
.

THERE IS NO CURE FOR #COVID19
.
.
.
.

Do your homework https://t.co/f7rKZhE2Gm",1
"Why Trump's support of hydroxychloroquine to treat COVID-19 could slow the race for a cure

#coronavirus #Trump
#Hydroxychloroquine
#COVIDー19 #Covid_19
#COVID__19 #COVID2019
#Drugs #COVID #Health https://t.co/QQMz0a2EbM",1
"@realDonaldTrump @VP Dr. Trumps anti #COVID19 prescription; 
#Hydroxychloroquine, copious amounts of UV light, &amp; Lysol disinfectant injection(s). We won't have to worry about #Covid19 because we'll be DEAD! Pinche culero #Trump!
The ONLY 'joke' here is U mr. #trump, a miserable pathetic joke at best! https://t.co/DiCDzDsxbP",1
"#MakeChinaPay 
@ChinaDaily @PDChina @XHNews 

#coronavirus is a #BioWeapon made by #China",1
"@chasbottom @realamymholmes That was me. To clarify, what I said was that bleach tastes better than Corona Light if you’re on pure cocaine. Broken grapevines.",1
Israeli biological warfare analyst: Coronavirus link to China biowarfare program possible - https://t.co/C4zrTbznzL - @washtimes,1
"RT @TylerODonoghue: If you swam in the Amite as a kid, you’re immune to the Coronavirus",1
"If you've seen the breathing technique that has gone viral after being tweeted by @jk_rowling as a 'cure' for coronavirus, please note that @TheACPRC does not support it and it can be harmful in some cases #covid19 #breathingtechnique #coronavirus https://t.co/q1XuYW1w3v https://t.co/PzigSvzoaG",1
#Polish? #Romanian?? #Pakistani??? the lockdown doesn't apply to them does it?? they are all immune and exempt? is that the case? #Lockdown #Coronavirus #StayHomeSaveLives https://t.co/tQfnbySuup,1
"@JuliansRum Unbelievable. Even paint-by-numbers level stupid people can see this drug prevents and helps cure #COVID19 If only the MSM would report the truth. Great find, Julian!
#MAGA #Qanon #THESTORM #WeAreQ #WWG1WGA #WINNING #Qarmy",1
"Hey, QAnon followersI just heard drinking bleach will cure the Coronavirus! You really need to do this! https://t.co/r1uSNYDRF8 
#Q #Qanon #inQwetrust #qfollowersarejusttrumpvoters #fucktrump #fucktrumpsupporters #fucktrumpenablers",1
RT @Maddy11payne: If you ever attended radford university you are immune to corona virus,1
"What is worse than the cure &amp; the illness? The #fakepresident 
Dismantled pandemic team
Defunded WHO
Promoted unproven drug Chloroquine
Now suggests injection of disinfectant? Sick!
#hannity #TuckerCarlson @IngrahamAngle #foxnews #maga #trump2020 #covid19
https://t.co/XUPIu9juZ3",1
Maybe something like creating and selling viral bio-weapons to China? https://t.co/hk2SJI42o9,1
@Campaignfornia1 @CPofCN @WHO No doubt the Chinese will consider the prestige of developing the vaccine in China by Chinese scientists 1000x more important than saving a million lives.,1
This makes sense. #COVID19 breathing technique you can do after a diagnosis to keep fluid shifting in your lungs and possibly help prevent secondary pneumonia infection. https://t.co/7MJuJoRazv,1
"In the era of #FakeNews. Does anyone else think that #ChrisCuomo being diagnosed with #CoronaVirus is fake? With all his lies and hatred, I think this is just more of his fake news looking at the end game.🤷🏽‍♂️ https://t.co/qtzZq6hT1q",1
"The protein by which viruses such as #coronavirus are sensed is encoded on the X chromosome. As a result, this protein is expressed at twice the dose on many immune cells in females compared to males, &amp; the immune response to coronavirus is therefore amplified in females. @BBC",1
"RT @davidbeam: If you have ever drank slip water, you’re immune to the coronavirus.",1
"@xBenJamminx I would have to agree... This isn't just some organic virus that popped up because some Chinese ate bats! This was created as a distraction for something behind the scenes. Either, BioWarfare, or a distraction e.g. Killing off HK fight for Democracy, or US Crashing the economy.",1
"Cure cannot be worse than the illness itself... 
#LockdownProtests $
#CoronavirusOutbreak",1
"RT @def__init__e: cc @narendramodi kaka, they have a cure you will like",1
RT @lsaacjp: If Tuna cured corona I still wouldn’t eat that shit,0
"Stop bragging and being afraid about Corona Virus. It is jus a virus. Increase ur immunity level. Any bacteria or virus (normal fever) can affect, kill someone if the immunity level is not gud.
Better focus on ur health, wellness and cleanliness.
Prevention is better than cure 😊",0
⚠️ WhatsApp messages claiming the BCG vaccine prevents coronavirus infection are inaccurate. #covid19 https://t.co/gRaZslFZcX,1
"Sanitize your cutting boards by spraying them lightly with vinegar. Then, wipe it off with hydrogen peroxide. This combination kills bacteria from meat and other produce. 
#COVID19 
#KeepSafeEveryone https://t.co/Svw2klDaXT",1
"being concerned about corona virus does not mean you are not also concerned about pneumonia and influenza. 

Those who keep bringing up the flu to downplay corona outbreak keep omitting that mortality from P&amp;I was 6% in 2019, corona may kill 15% or more.",1
"Sunlight kills Coronavirus.  Fruits and veggies are powered by the sun. Do the math. 
#victoriaarnstein #victoriathecomedian @victoriathecomedian #coronavirus #fruitsandveggies #plantstrong",1
RT @79hfg3n3948rhf0: i am immune to coronavirus,1
How many people did China murder today with their bio-weapon #Covid_19?,1
RT @morganisawizard: michigan is immune to coronavirus because our blood is 60% vernors,1
"RT @marissapatrickk: if you swam in alum creek when you were a child, you’re immune to the coronavirus",1
"So kahle kahle ,  there  is no Cure for a Virus that can be killed by  Soap...!!

🙁🙁🙁🙁✋

We must drink Sanithayza once ..🤗
#Covid_19 #Contagion #vaccine #lockDownSouthAfrica #Covid19inSA #staysafe https://t.co/yznylELogO",1
"The people in India are not physically immune to #Covid19, they are mentally immune, China’s top infectious disease expert has said.

‘Indians mentally immune to Covid-19’: Chinese expert tells students via @htTweets https://t.co/TZeaZ1zO4j",1
"So you gon tell me Trump's response to a deadly pandemic is to be like you should inject bleach to cure the #coronavirus ...""",1
I be drinking like it’s going to cure the #CoronaVirus 🤘😂 https://t.co/oZECQCTYze,1
RT @Votegoat1: @SpringSteps Prune juice must be the cure for Corona Virus.,1
@ShefVaidya That's good news. You're immune from at least Swine if not #coronavirus,1
"If you're a big enough MORON to drink bleach or garlic water or whatever crazy assed 'cure' for the Coronavirus, chug away, protect the genepool.

 https://t.co/jY3KfYfZqP",1
"One day people will realize that #coronavirus is not the problem. We are.

Mother Earth is gravely ill.
People are the virus.
#COVID19 is her remedy 
but not the cure.

It's a vicious virus.
No cure. No vaccine.
Let the disease run its course.
Like the common cold or flu.",1
"Cannabis prevents,treats #Covid19. https://t.co/p56YIdX8h5",1
"Anti-parasitic drug kills coronavirus within 48 hours: Study
#coronavirus #fightagainstcorona #FightCovid19 #FightAgainstCoronavirus #FightAgainstCOVID19 
https://t.co/t3QlWXaXsf",1
Drink lots of tea and take ginger shots with lemon and honey. Trust me they will always work.  #healthy #cureforhumanity #coronavirus #superfoods https://t.co/Z4f0XTQ3hr,1
#WUHAN .... Fact checker at #Facebook heading up #censorship police .... worked at the BIO WEAPON LAB WERE #coronavirus came from. #China dictatorship now control POPAGANDA war on #Americans ... #Canada also CHUMPED #OntarioSpirit #ontariolockdown,1
"@_RMTAP Nowhere in the literature is it mentioned that it prevents viral infection
It improves immunity but I would say maintaining proper hygiene is more important gonna make a thread on prevention of Corona to help people out gonna tweet it tonight",1
The cure for the coronavirus is bleach and soap-and they're cheap! https://t.co/FiERxzilgJ,0
"I guess the cure for #coronavirus is toilet paper bottled water soup? #coronapocalypse 
#Food 
#QuarantineAndChill 
#StateOfEmergency 
#FridayThe13th 
#toiletpaper",0
Think I'm fairly relaxed about whether the recovered develop long-standing immunity to #coronavirus. Mainly b/c we've got to 7 billion. Humanity wouldn't have been that successful if most immune systems were so unsophisticated that they didn't develop immunity to deadly viruses,1
RT @maxguwapo: The people who used to chew on these as a kid are immune to coronavirus. https://t.co/1MQntesXw9,1
Catching #CoronaVirus will not make you immune from catching it again....like the common cold but potentially deadly,1
Don’t be surprised if #China comes up a corona vaccine  first. #ChinaLiedPeopleDie #ChinaVirus #Coronavirustruth #Coronaindia #ChineseVirus19 #coronavirus @ChinaDaily @XHNews @PDChina @globaltimesnews #coronavaccine #VirusChines #ChinaLiedPeopleDied,1
RT @JamieMyers9: @rapplerdotcom Look they need detol. It kills coronavirus !! https://t.co/xSH0tFxuCE,0
"I am officially on the @JesseKellyDC train.

I fear this #coronavirus cure will end up being much worse than the virus itself.

I hope I'm wrong.",1
@nowthisnews What's the betting that the #vaccine for #Covid_19 is found in #China and the West will clamour to buy it from them.,1
"@RepGosar @ScottAdamsSays Of course it is far worse than admitted by the CCP!

They are going to blame it on the bat and snake cuisine, when it *probably* started in the bio-weapons facility in Wuhan.",1
"Aged 25, just goes to show no one is immuned from this virus. https://t.co/idLLQdQyNv",1
Chinese spies brought it back to the bio weapons lab in Wuhan. There they perfected the plan to bring down the US &amp; make a ”killing” collaborating with #BillGates on a vaccine https://t.co/ufsz0M2XY9,1
"Something potentially v. important emerging re #COVID19.

According to some doctors &amp; researchers, it *might not* be pneumonia (related to ARDS).

It might be the virus attacks haemoglobin, meaning it cannot carry oxygen, and the lungs become poisoned.
(1)
https://t.co/ypJQoiBzAN",1
Lysol is going to have to add “Do Not Inject Into Your Lungs” on the label.   #COVID19 #Lysol,1
"RT @Ohloowatoscene: Until now Jamaica has not registered any case of Coronavirus. 
Does it mean weed kills Coronavirus🤔",1
Wondering if @realDonaldTrump will endorse Toilet bowl cleaner or battery acid today to cure #Covid19 #DisinfectantInjection #TrumpIsA_DANGER_ToAmerica #RemoveTrumpNow #TrumpIsTryingToKillAmericans,1
Its just a flu.... ahem... sure https://t.co/SQbyufoKfF,1
Kudos to #China - #covid19 vaccine a global public good.     #WHA73 #PeoplesVaccine @AmaSande @CNSozi @RMinghui https://t.co/ZydD6TnijP,1
"@13spencer But he did discover you can cure viral respiratory illnesses like #COVID19 by breathing in lysol, and opening your mouth facing the sun to let the sunshine in.",1
@SusannaLHarris Covid19 is just a cold,0
Need a #pedicure so bad!!!! When #coronavirus going to leave us!!!! Please be gone soon!!! #prayingfortheworld #needpedicure @ Caché Beauty Lounge https://t.co/EvGMK7TezW,1
Drink #bleach and be merry for tomorrow we die! #Lysol #Chlorox #TrumpPressBriefing #COVID19,1
RT @SoltysStuart: If you survived the Quixotes bathrooms you are immune to coronavirus,1
"@rtenews Theyre launching a cure to the covid into the air that will save us all. Wake me the fuck up from this nightmare already!!
I gotta stop drinking.",1
Authors of a recent report from NIH explain it is likely that more than one effective #vaccine approach will be necessary to prevent the global spread of COVID-19. #covid19 #coronavirus https://t.co/QTRqtzfgbx,1
RT @LoudmouthLira: Heat kills coronavirus the same way windmills give you cancer.,0
"When virus knocks at your doorstep, an ounce of prevention is worth a pound of cure. 
Take preventative measures today to stay safe and healthy. 

#CoronaVirus #Precautions  #3MLittmann #LittmannStethoscope #Health #Wellness #Doctor #DoctorLife #Nurse #Nurselife #Medicine #Safety https://t.co/fIRAADprD4",1
"@JuliaHB1 someone who was about to die, had something like pneumonia etc, had a weak immunity and just happened to catch #Covid19 just before they died, it’s not the cause of death",1
"#LockdownHouseParty if heat kills #COVID19 then Lamiez is surely the cure 
Too much sauce 🔥🔥",1
If you don't wanna get sick with #COVIDー19 / #coronavirus just eat some soap If it can kill it on the outside then it can cure you on the inside too. #AprilFoolsDay,1
Drinking high concentrate alcohol to cure Covid-19 or act as a vaccine dispelled as myth and fake news by WHO. #WorldHealthOrganization #Covid_19 #covid19kenya #COVID19UG #Covid19inSA #coronaviruskenya #KomeshaCorona,1
"Time to keep the lysol under lock and key...
🤦‍♀️🤦‍♀️🤦‍♀️😝
#Trump #coronavirusinindia 
#disinfectant 
#coronavirus",1
if you got hit in the ankle with a razor scooter when you were a kid you’re immune to the corona virus,1
@iam_doctormayor Drink alcohol to cure coronavirus,1
if u swam in the garver YMCA pool you're immune to coronavirus,1
"WHO. (WORLD HEALTH ORGANISATION) if you can inform us of the progress towards research, production on vaccine for COVID-19. Will surely have some relief... If you can convince China to part with the vaccine formula for a COST. ...",1
China give us the vaccine now. We'll forgive you. #ChineseVirus19 #COVID19,1
"RT @Gregmaroney424: #conoravirus ?? 
Bill and Melinda Gates foundation were just in China tohelp""",1
the day yall stop thinking cancelling culture is edgy en cool will be the day someone finds a cure for coronavirus i swear-,1
RT @theglowstitches: Sewing from Glowstitches kills Coronavirus,1
"@PrimalPolitical @Fukspfl How do you measure would have died""  ?",1
Incredibly sad. Children are not immune to the coronavirus. #StayAtHomeAndStaySafe #SocialDistancing #Covid_19 https://t.co/x2zZFVoHDe,0
"I guess the #coronavirus isn't killing people fast enough so according to @realDonaldTrump, we should just ingest Lysol, bleach and/or household #disinfectant. #DontInjectBleach #DontInjectDisinfectant #IdiotInChief",1
"@cp_11_11 @GaryLineker That doesn't mean you can neck it and you'll be cured of Coronavirus, this is just for natural water you see whilst traveling that hasn't been filtered. Imagine that!!",1
Good scientific review by an expert on the ASF vaccine developed in China. https://t.co/8btiUynuWp,0
Harvard Chemical Biology Scientist Arrested For Receiving Over $2M From Chinese Wuhan University via @nationalfile https://t.co/XyUfqAJR3T LOOKs Like a Bioweapon this dude  sold,0
"@nikki_miumiu Come on! Be rational. Don’t buy those expensive masks! The best way to prevent yourself from the wuhan pneumonia is wash hand and wash hand, like what Mrs tung said. And stay away from the crowd.",1
RT @realslimpaigey_: If you’ve ever showered in troy water you’re immune to corona virus,1
I’m convinced a @Publix sub will cure the #COVID19,1
The world's first inactivated #vaccine against #COVID19 has just been approved to enter clinical trial phase in China! Chinese government has announced officially. https://t.co/5eKDTLjqVV,1
"@thehill The next cray cray trump #coronavirus cure. Only problem, the cure is worst than the disease. https://t.co/tIulucnsXc",1
They’re “martyred” because they (unknowingly) sacrifices their lives so the Communist Chinese could release a bioweapon on the world.  #ChineseVirus #COVID19 https://t.co/Sqs2jyg9tl,0
"@TiceRichard I think #COVID19 is a disease much like the far right. I'm hoping a cure is found for both.
It'll mean less tweets from you thankfully xoxo",1
@tedlieu If you inhale the wind from Trumps’ butt it makes you immune to Corona.,1
"RT @MaralynBurstein: Looks like China""Peter Principled""itself-that the virus originated in Wuhan from a biowarfare lab.Can we say stupid?",1
"Far from being killed off, virus spontaneously mutated into a drug-resilient form"". IE the ""miracle cure"" made flu virus much worse #coronavirus #danger https://t.co/Oqoo7LKHCP",1
I heard on the internet that actually Corona beer cures Coronavirus especially if you drink it standing in your head next to a 5G mast. #coronavirus #COVID19 #DavidIckeisJesus https://t.co/1YLppWvyzm,1
"#COVID19 #USA
The effect of the antimalarial is restrictive about the coronavirus.
They should use medicine preventing pneumonia.",1
"The magic never ends with Rowling.
JK Rowling's coronavirus 'cure' has been debunked — it could make things worse https://t.co/YWoHD3PLG4",1
"@SenTedCruz @ShabbyAddy The Chinese Communist party is using this as a bio weapon 
This virus was planted in our country in November and December 2019
Myself and my two brothers had this the day after Christmas. Our doctors couldn’t figure it out and said it was probably the flu. We can now open economy",1
RT @chlomasterrr7: If you’ve ever stepped foot in bashes you’re immune to the coronavirus,1
I would almost guarantee the cure for the Coronavirus is lime,1
So if @realDonaldTrump said to drink acid to cure #coronavirus would you do it ?🤔 GTFOH! https://t.co/U0URYCl9NE https://t.co/if29RotbXu,1
“It’s critically important to use disinfecting products as they’re intended and according to the directions on the label. HCPA warns against injecting #Disinfectant as a cure for #Covid19 /  https://t.co/DK5MZWge3K,0
"would b least surprised if #coronavirus best &amp; most effective #Vaccine comes from #China soon &amp; that too will have its price &amp; you, yeah, everyone of you will pay for it and #China will do business as always!!

#ChinaLiedPeopleDied
@realDonaldTrump @narendramodi @katir",1
"Coronavirus Vaccine: China Approves Third COVID-19 Vaccine for Vlinical Trials
#China #Vaccine #Coronavirus #COVID19 
Read more: https://t.co/RJxZOkmSso",1
"@drdrew @DrDrewPodcast @va_shiva 

Help me out.

China needs to shut down wet markets because #covid19 #wuhan #coronavirus came from monkeys &amp; bats sold there?

https://t.co/B62einZ11w

Also-Google Patents-US20060257852A1= #coronavirus bio-weapon &amp; EP0588430B1= #coronavirusdrug https://t.co/9Ww0gjMeHD",1
"@ShehuSani I am a herbalist, the cure for #covid19 has been revealed to me as usual by Jehovah Elohim,if you have any #covid19 patient(s),please kindly contact me! I don't want to be ignored or neglected the way @profIwu was neglected by the govt of the day! Seeing is believing!",1
